Row ID;Order ID;Product ID;Sales
5295;CA-2018-144883;OFF-LA-10000305;504
5296;CA-2018-142174;OFF-PA-10000806;89568
5297;CA-2018-108791;FUR-FU-10004018;1489
5298;CA-2018-108791;TEC-PH-10002660;54392
5299;CA-2017-106656;OFF-EN-10001509;408
5300;CA-2017-106656;OFF-LA-10003148;189
5301;CA-2017-113831;FUR-TA-10002645;22755
5302;CA-2017-113831;TEC-AC-10003033;19797
5303;CA-2017-113831;OFF-LA-10001297;621
5304;US-2015-139500;FUR-CH-10002017;37296
5305;US-2015-166310;FUR-FU-10001546;8544
5306;US-2017-168410;FUR-FU-10000629;6895
5307;US-2017-168410;OFF-ST-10000036;29637
5308;US-2017-168410;TEC-PH-10002583;3998
5309;CA-2018-131254;FUR-CH-10003774;191058
5310;CA-2018-131254;OFF-AR-10003876;1304
5311;CA-2018-131254;OFF-BI-10003527;1525188
5312;CA-2017-123414;OFF-LA-10004559;9216
5313;CA-2017-123414;OFF-SU-10002573;28048
5314;CA-2018-137876;FUR-FU-10000222;6496
5315;CA-2018-137876;OFF-EN-10001219;3056
5316;CA-2017-154060;FUR-CH-10002304;187056
5317;US-2018-162558;FUR-FU-10002364;11808
5318;US-2018-162558;FUR-FU-10004864;9656
5319;US-2018-162558;OFF-PA-10003172;20736
5320;US-2018-162558;OFF-BI-10000977;2736
5321;US-2018-162558;FUR-TA-10000198;2314116
5322;US-2018-162558;OFF-BI-10003984;34236
5323;US-2018-162558;FUR-FU-10003691;1976
5324;CA-2018-134439;OFF-PA-10004082;1596
5325;CA-2016-119508;OFF-AR-10003723;169
5326;CA-2016-119508;FUR-FU-10004270;2508
5327;CA-2016-152681;OFF-AR-10003183;668
5328;CA-2015-130813;OFF-PA-10002005;1944
5329;CA-2016-120320;TEC-PH-10000149;3192
5330;CA-2017-111941;OFF-BI-10001524;33568
5331;CA-2017-123120;FUR-FU-10004748;6394
5332;CA-2017-123120;OFF-BI-10001460;606
5333;CA-2017-123120;OFF-SU-10002503;2272
5334;CA-2015-103331;FUR-FU-10001731;1068
5335;CA-2015-103331;OFF-PA-10002160;1734
5336;CA-2015-103331;OFF-PA-10002659;338
5337;CA-2016-169278;OFF-BI-10001636;26976
5338;CA-2018-111577;OFF-PA-10000062;307776
5339;CA-2016-146486;OFF-ST-10002554;24455
5340;CA-2016-146486;OFF-EN-10001509;1224
5341;CA-2016-146486;TEC-AC-10002018;1398
5342;CA-2016-146486;TEC-AC-10002637;89995
5343;US-2015-168501;OFF-EN-10001509;1632
5344;US-2015-168501;TEC-PH-10004922;26796
5345;CA-2016-112053;TEC-AC-10002550;3195
5346;CA-2018-108539;OFF-ST-10003208;72584
5347;CA-2018-108539;OFF-BI-10003981;10896
5348;CA-2018-108539;OFF-BI-10001031;8544
5349;CA-2016-149811;OFF-BI-10003676;3234
5350;CA-2016-149811;OFF-PA-10004082;399
5351;US-2018-103814;OFF-PA-10001019;143856
5352;CA-2017-123932;OFF-PA-10004665;4192
5353;CA-2017-123932;TEC-PH-10002447;329584
5354;US-2017-101616;OFF-BI-10000014;8728
5355;CA-2015-113768;FUR-CH-10002439;279456
5356;CA-2015-113768;OFF-PA-10003063;8
5357;CA-2017-138037;OFF-BI-10002982;2724
5358;CA-2015-150490;TEC-AC-10004510;1636
5359;CA-2015-150490;OFF-ST-10000321;1578
5360;CA-2015-150490;OFF-AR-10004602;4598
5361;US-2018-126060;FUR-BO-10003433;198272
5362;CA-2018-100951;OFF-ST-10001496;72076
5363;CA-2017-122017;FUR-FU-10000672;7056
5364;CA-2017-122017;OFF-AP-10001293;8196
5365;CA-2015-123477;OFF-AP-10000692;64864
5366;CA-2017-107790;TEC-PH-10004539;151192
5367;CA-2018-158071;TEC-PH-10002923;88776
5368;CA-2018-158071;OFF-LA-10004689;1156
5369;CA-2018-158071;OFF-ST-10001228;1558
5370;CA-2018-147403;OFF-PA-10003302;85056
5371;US-2018-136721;FUR-FU-10004665;27396
5372;US-2018-136721;FUR-FU-10004188;3069
5373;CA-2016-118738;OFF-PA-10003177;15552
5374;CA-2016-118738;FUR-TA-10002607;347361
5375;CA-2016-118738;OFF-PA-10001166;10368
5376;CA-2018-134152;TEC-AC-10004510;9816
5377;CA-2018-134152;OFF-AR-10004062;3144
5378;CA-2015-125542;OFF-EN-10000056;348488
5379;CA-2015-125542;OFF-ST-10001469;172736
5380;CA-2017-136021;OFF-PA-10000551;1554
5381;CA-2017-136021;TEC-MA-10000423;105552
5382;CA-2017-149195;OFF-PA-10001870;2592
5383;CA-2017-149195;OFF-FA-10001843;15808
5384;CA-2017-149195;OFF-PA-10002036;10368
5385;CA-2018-161410;TEC-PH-10001760;3582
5386;CA-2018-161410;TEC-PH-10000673;545916
5387;CA-2018-152786;OFF-BI-10000829;4041
5388;CA-2018-164707;TEC-PH-10001924;167976
5389;CA-2018-164707;TEC-AC-10004864;10953
5390;CA-2018-164707;OFF-LA-10004345;982
5391;CA-2018-163874;OFF-BI-10000088;26352
5392;US-2015-123183;OFF-LA-10002787;225
5393;US-2015-123183;OFF-LA-10001569;996
5394;US-2015-123183;OFF-BI-10002429;21308
5395;US-2015-123183;FUR-BO-10000362;102588
5396;CA-2015-104829;OFF-PA-10003016;2198
5397;US-2017-147340;FUR-FU-10002501;632
5398;CA-2017-145492;OFF-AP-10003622;39
5399;CA-2017-163202;OFF-BI-10002764;2907
5400;CA-2017-117681;FUR-BO-10001798;556665
5401;CA-2018-132262;TEC-AC-10000158;7198
5402;CA-2018-132262;TEC-AC-10000303;7998
5403;CA-2018-123043;OFF-BI-10003910;24672
5404;CA-2018-123043;OFF-BI-10000138;3744
5405;US-2017-143280;TEC-PH-10002398;44596
5406;US-2017-143280;TEC-AC-10003399;3624
5407;US-2017-143280;OFF-FA-10000992;1065
5408;CA-2018-108854;OFF-PA-10003022;8792
5409;CA-2018-108854;OFF-BI-10002854;22424
5410;CA-2018-108854;OFF-BI-10001670;9048
5411;CA-2018-108854;OFF-ST-10001837;4276
5412;CA-2018-166856;OFF-BI-10002012;1008
5413;CA-2018-166856;TEC-AC-10004992;10134
5414;CA-2017-153157;TEC-PH-10003171;22475
5415;US-2018-125647;OFF-AP-10000390;73176
5416;US-2018-125647;OFF-PA-10004888;20736
5417;US-2018-125647;TEC-PH-10004188;39984
5418;CA-2015-132542;OFF-BI-10004099;1536
5419;CA-2016-110877;OFF-PA-10004621;36288
5420;CA-2016-110877;TEC-PH-10002103;150384
5421;US-2017-151827;TEC-PH-10002789;280782
5422;US-2017-151827;TEC-AC-10003289;31984
5423;US-2017-163258;OFF-BI-10000138;11232
5424;CA-2018-103009;OFF-PA-10001215;264
5425;US-2018-120649;OFF-AR-10001545;352
5426;CA-2017-153598;TEC-AC-10003870;164995
5427;CA-2017-153598;FUR-FU-10001085;1119
5428;US-2017-108497;FUR-BO-10004218;599165
5429;CA-2017-113096;OFF-ST-10003455;4653
5430;CA-2015-136861;FUR-FU-10001967;31984
5431;CA-2018-117422;OFF-AP-10000938;161568
5432;CA-2018-117422;OFF-PA-10002195;4064
5433;CA-2018-117422;OFF-BI-10002799;6216
5434;CA-2018-129707;OFF-AR-10000246;8896
5435;CA-2016-160171;OFF-AP-10000275;16407
5436;CA-2016-160171;TEC-AC-10000892;270
5437;CA-2015-103317;FUR-FU-10001591;1952
5438;CA-2015-103317;OFF-BI-10001787;981
5439;CA-2015-103317;FUR-FU-10003192;213216
5440;CA-2017-167115;OFF-BI-10004600;588784
5441;US-2018-153633;OFF-AR-10002335;2064
5442;CA-2018-155929;OFF-PA-10000859;6368
5443;CA-2016-148712;TEC-AC-10003198;996
5444;CA-2016-148712;OFF-BI-10001900;62296
5445;CA-2016-148712;OFF-AR-10000614;1071
5446;CA-2017-128307;OFF-EN-10003040;20936
5447;US-2017-127425;TEC-PH-10003442;33
5448;US-2017-127425;TEC-AC-10002800;24995
5449;US-2015-119081;OFF-SU-10000157;35793
5450;US-2015-119081;TEC-AC-10001542;574
5451;US-2015-119081;OFF-BI-10004519;33196
5452;US-2015-119081;FUR-FU-10003464;4056
5453;CA-2017-140613;OFF-SU-10004261;862
5454;US-2018-108700;OFF-PA-10004733;38016
5455;CA-2018-160962;OFF-ST-10001325;8384
5456;CA-2018-160962;OFF-AR-10003056;6848
5457;CA-2018-130631;OFF-FA-10000089;196
5458;CA-2018-130631;FUR-FU-10004093;6846
5459;CA-2018-116680;OFF-BI-10004022;13344
5460;CA-2018-116680;FUR-TA-10001771;1478272
5461;US-2015-107405;OFF-ST-10002301;16272
5462;CA-2018-101574;FUR-FU-10001706;924
5463;CA-2015-146591;OFF-BI-10003676;3234
5464;CA-2015-146591;OFF-PA-10000659;56064
5465;CA-2015-146591;OFF-EN-10002504;10872
5466;CA-2015-146591;FUR-BO-10001972;18147
5467;CA-2015-107706;OFF-PA-10000466;16176
5468;CA-2017-122448;FUR-CH-10002774;122352
5469;CA-2015-132451;FUR-CH-10000454;585552
5470;CA-2015-132451;OFF-PA-10004888;1944
5471;CA-2017-158547;OFF-AP-10003842;12392
5472;CA-2018-116946;FUR-FU-10000320;1336
5473;CA-2018-116946;OFF-ST-10002554;78256
5474;CA-2018-116946;FUR-BO-10000468;102018
5475;CA-2018-121741;OFF-ST-10004459;75068
5476;CA-2018-169691;OFF-LA-10002312;444
5477;CA-2018-169691;OFF-ST-10001291;8455
5478;CA-2018-169691;OFF-PA-10003022;1794
5479;CA-2017-121356;OFF-BI-10002133;1284
5480;CA-2015-101770;OFF-BI-10001097;1869
5481;CA-2018-105487;TEC-PH-10001336;103192
5482;CA-2018-105487;TEC-AC-10002305;36
5483;CA-2018-105487;TEC-AC-10003610;23996
5484;CA-2018-105487;OFF-ST-10002301;4068
5485;CA-2018-148999;FUR-CH-10002044;419136
5486;CA-2015-107573;OFF-EN-10001099;23472
5487;CA-2016-156608;OFF-BI-10004140;3592
5488;CA-2018-134495;TEC-PH-10004897;23976
5489;CA-2018-134495;OFF-LA-10000262;6264
5490;CA-2018-134495;OFF-AP-10002222;20808
5491;CA-2018-134495;FUR-CH-10003774;218352
5492;CA-2018-164098;OFF-ST-10000615;1816
5493;CA-2015-105249;OFF-SU-10001225;736
5494;CA-2015-105249;OFF-LA-10002043;414
5495;CA-2015-105249;FUR-BO-10000330;411332
5496;CA-2016-113523;OFF-BI-10001249;7656
5497;CA-2018-117821;TEC-AC-10004469;6392
5498;CA-2018-164378;OFF-AR-10001177;656
5499;CA-2018-164378;OFF-LA-10000634;783
5500;CA-2018-164378;TEC-AC-10004708;419
5501;CA-2018-164378;FUR-CH-10002084;664146
5502;CA-2018-164378;OFF-PA-10004519;896
5503;CA-2018-127782;FUR-FU-10001847;3312
5504;CA-2018-127782;OFF-AP-10001962;20136
5505;CA-2018-127782;OFF-EN-10003845;8856
5506;CA-2018-127782;TEC-PH-10001817;8592
5507;US-2017-162026;OFF-PA-10000167;6196
5508;CA-2017-150000;OFF-EN-10002973;1792
5509;CA-2016-168529;FUR-FU-10001588;1459
5510;US-2018-152569;OFF-PA-10001736;56704
5511;US-2018-152569;TEC-PH-10002185;1112
5512;US-2015-137680;OFF-PA-10000174;32896
5513;US-2015-137680;OFF-PA-10000069;22776
5514;CA-2016-103177;TEC-PH-10001795;23997
5515;CA-2016-103177;OFF-AP-10004540;16032
5516;CA-2016-103177;TEC-PH-10001527;12885
5517;US-2017-138408;TEC-AC-10003870;131996
5518;CA-2018-117667;FUR-CH-10004540;23996
5519;CA-2018-117667;FUR-FU-10004093;54768
5520;CA-2018-117667;OFF-AR-10000716;13392
5521;CA-2018-117667;OFF-PA-10002709;2392
5522;CA-2018-117667;TEC-AC-10000580;255968
5523;CA-2017-110982;OFF-BI-10000829;21552
5524;CA-2017-110982;OFF-AP-10004859;5824
5525;CA-2017-147123;OFF-PA-10000575;8028
5526;CA-2018-154501;OFF-AR-10002804;978
5527;CA-2018-166933;OFF-FA-10002676;181
5528;CA-2016-142055;OFF-PA-10003465;3794
5529;CA-2016-137106;TEC-PH-10000011;7996
5530;CA-2018-136609;OFF-PA-10004381;115296
5531;CA-2018-160885;TEC-PH-10001795;247996
5532;US-2017-167472;TEC-AC-10001109;17994
5533;US-2017-167472;TEC-AC-10003038;2685
5534;US-2017-167472;TEC-AC-10003174;32337
5535;US-2017-167472;OFF-PA-10000157;5994
5536;US-2017-167472;OFF-BI-10001721;6414
5537;US-2017-167472;OFF-BI-10000591;1167
5538;US-2017-167472;OFF-PA-10001534;1296
5539;CA-2016-120551;OFF-BI-10002071;1743
5540;US-2018-150595;FUR-CH-10000513;181986
5541;US-2018-150595;OFF-BI-10003274;1592
5542;US-2018-150595;OFF-SU-10000381;22344
5543;CA-2017-134936;FUR-TA-10001086;45597
5544;CA-2017-134936;OFF-BI-10000174;1044
5545;CA-2017-134936;OFF-BI-10002103;5214
5546;CA-2018-102967;OFF-ST-10001590;674
5547;CA-2018-151008;FUR-FU-10002396;2516
5548;CA-2018-151008;TEC-PH-10002807;12656
5549;CA-2015-159800;OFF-AP-10004859;4368
5550;CA-2015-159800;TEC-AC-10003447;13993
5551;US-2015-159618;OFF-AR-10003183;2672
5552;US-2015-159618;OFF-SU-10000432;16656
5553;US-2015-159618;TEC-AC-10003832;79512
5554;US-2015-159618;OFF-PA-10004100;36288
5555;US-2015-159618;FUR-BO-10004467;679932
5556;CA-2018-116113;FUR-FU-10002963;1016
5557;CA-2016-125066;FUR-FU-10003829;616
5558;CA-2016-125066;OFF-AR-10003582;563
5559;US-2016-114741;OFF-PA-10000048;648
5560;US-2016-114741;OFF-ST-10000078;132585
5561;US-2016-114741;OFF-LA-10004853;1494
5562;CA-2018-133263;OFF-BI-10001153;3454
5563;CA-2018-133263;TEC-CO-10001449;299995
5564;CA-2018-133263;OFF-BI-10000474;6412
5565;CA-2018-157966;OFF-AR-10000799;19456
5566;CA-2018-157966;TEC-MA-10002109;209986
5567;CA-2018-157966;OFF-AR-10003338;2976
5568;CA-2018-157966;FUR-CH-10003606;89768
5569;CA-2018-157966;TEC-CO-10001449;959984
5570;CA-2018-157966;OFF-PA-10001934;15552
5571;CA-2018-157966;TEC-PH-10001527;3436
5572;CA-2015-151162;OFF-PA-10001033;98376
5573;CA-2015-151162;OFF-BI-10003719;2994
5574;CA-2015-151162;OFF-PA-10003036;17472
5575;CA-2015-151162;TEC-PH-10001870;36738
5576;CA-2015-151162;TEC-PH-10001809;17994
5577;CA-2017-136686;FUR-FU-10004864;38364
5578;CA-2017-136686;OFF-AP-10002350;5652
5579;CA-2018-137498;OFF-AR-10003829;656
5580;CA-2018-137498;FUR-CH-10003833;24392
5581;CA-2018-137498;OFF-PA-10000143;4752
5582;CA-2018-163818;FUR-FU-10000076;1998
5583;CA-2017-161158;OFF-AR-10000462;8
5584;CA-2015-116673;FUR-FU-10003829;616
5585;CA-2018-105333;OFF-ST-10002182;8356
5586;CA-2018-105333;TEC-PH-10001468;54606
5587;CA-2018-105333;OFF-ST-10001809;26949
5588;CA-2016-149993;OFF-FA-10001561;109
5589;CA-2015-168158;OFF-BI-10001759;6096
5590;CA-2017-115224;OFF-ST-10000615;3405
5591;CA-2017-115224;OFF-ST-10003816;35238
5592;CA-2015-164742;FUR-CH-10002880;24598
5593;CA-2015-164742;OFF-BI-10004738;1894
5594;US-2018-108014;OFF-BI-10003984;59913
5595;CA-2018-160325;TEC-PH-10000984;39198
5596;CA-2018-160325;TEC-PH-10001944;43785
5597;CA-2016-159779;OFF-BI-10002735;6862
5598;CA-2018-151176;OFF-SU-10001165;2502
5599;CA-2018-151176;OFF-AR-10000614;1071
5600;CA-2015-108903;OFF-AR-10004010;55984
5601;CA-2015-108903;OFF-EN-10004030;1448
5602;CA-2015-108903;TEC-AC-10003023;142488
5603;CA-2017-117919;OFF-ST-10003572;1416
5604;CA-2017-117919;OFF-PA-10004353;7992
5605;CA-2016-142475;OFF-BI-10003718;590352
5606;CA-2017-134516;FUR-FU-10001546;17088
5607;CA-2017-134516;FUR-CH-10002880;98392
5608;CA-2018-105193;OFF-AR-10001547;1105
5609;CA-2016-168634;OFF-AP-10001626;778
5610;CA-2018-117198;TEC-AC-10003033;6599
5611;CA-2016-145828;TEC-AC-10002323;5304
5612;CA-2018-121027;TEC-AC-10002049;8439
5613;CA-2018-121027;TEC-AC-10002253;149616
5614;CA-2017-147431;OFF-ST-10003994;11796
5615;CA-2017-158001;OFF-AR-10002399;213
5616;CA-2017-158001;OFF-AP-10002118;10408
5617;CA-2017-158001;OFF-AR-10001954;2934
5618;CA-2018-125745;FUR-FU-10001591;1952
5619;CA-2016-101154;OFF-ST-10004186;44392
5620;US-2017-124163;TEC-AC-10001908;49995
5621;US-2017-124163;OFF-AR-10000817;304
5622;US-2017-124163;FUR-CH-10004218;20196
5623;US-2017-124163;FUR-FU-10000755;6864
5624;CA-2017-121748;TEC-AC-10003063;100
5625;CA-2017-121748;TEC-AC-10002637;35998
5626;CA-2015-126683;FUR-FU-10001706;616
5627;CA-2015-126683;FUR-TA-10002958;234882
5628;CA-2018-148810;OFF-LA-10004689;13872
5629;CA-2018-148810;FUR-CH-10001545;273552
5630;US-2017-146066;FUR-TA-10002530;815292
5631;CA-2015-127614;TEC-AC-10001432;23445
5632;CA-2015-127614;FUR-TA-10003715;125622
5633;CA-2015-127614;OFF-BI-10003291;1746
5634;CA-2017-101742;OFF-BI-10004187;10528
5635;CA-2016-134943;OFF-BI-10000666;1528
5636;CA-2018-123022;OFF-BI-10002225;8256
5637;CA-2018-123022;TEC-AC-10000474;28497
5638;CA-2018-113208;FUR-FU-10004245;6084
5639;CA-2015-154893;FUR-CH-10004287;132576
5640;CA-2015-154893;FUR-CH-10000595;57216
5641;CA-2015-147900;OFF-PA-10003063;288
5642;CA-2018-106355;OFF-AR-10000246;1112
5643;CA-2017-127985;FUR-FU-10003274;704
5644;CA-2016-166604;OFF-EN-10004147;1794
5645;CA-2018-120719;OFF-BI-10002103;3476
5646;CA-2018-127117;FUR-FU-10004018;7445
5647;CA-2016-104241;FUR-FU-10001473;19222
5648;CA-2018-168179;OFF-PA-10001800;1944
5649;CA-2018-142342;OFF-PA-10004609;324
5650;CA-2018-142342;OFF-EN-10002592;579
5651;CA-2018-142342;OFF-ST-10002957;1056
5652;CA-2018-142342;FUR-BO-10002613;1194165
5653;CA-2018-109099;OFF-PA-10001033;4099
5654;US-2015-134187;OFF-AR-10000940;294
5655;CA-2017-145261;OFF-BI-10001670;4524
5656;CA-2017-145261;OFF-AR-10004078;18688
5657;CA-2017-145261;OFF-PA-10003036;11648
5658;CA-2017-145261;TEC-AC-10000991;112776
5659;CA-2017-145261;FUR-TA-10002530;37745
5660;CA-2017-145261;OFF-LA-10000407;15936
5661;CA-2017-145261;TEC-PH-10004833;2868
5662;CA-2017-108875;FUR-FU-10002671;2144
5663;CA-2017-108875;OFF-ST-10001370;511056
5664;CA-2017-141957;OFF-AR-10000914;18656
5665;CA-2017-141957;OFF-BI-10001116;11088
5666;CA-2017-141957;OFF-ST-10002276;66688
5667;CA-2017-141957;OFF-ST-10004340;99488
5668;CA-2017-142405;OFF-LA-10004093;1462
5669;CA-2017-142405;OFF-BI-10004728;53984
5670;CA-2017-142405;TEC-AC-10003095;38997
5671;CA-2016-141012;FUR-FU-10003192;35536
5672;CA-2016-141012;TEC-PH-10004522;140376
5673;CA-2018-127922;OFF-EN-10003068;1584
5674;CA-2018-127922;OFF-PA-10001204;8448
5675;CA-2017-146318;OFF-PA-10003953;1296
5676;CA-2015-135993;TEC-PH-10001552;57408
5677;CA-2015-135993;TEC-AC-10004877;276
5678;CA-2015-126802;FUR-FU-10000193;38976
5679;CA-2017-143924;OFF-FA-10000735;2044
5680;CA-2017-143924;OFF-PA-10002120;10992
5681;CA-2017-141551;OFF-BI-10001249;638
5682;CA-2017-141551;OFF-PA-10001569;648
5683;CA-2015-164315;OFF-PA-10004248;1584
5684;CA-2015-164315;TEC-PH-10001128;104993
5685;CA-2015-164315;OFF-AP-10003842;1549
5686;CA-2016-131072;OFF-BI-10002794;98352
5687;CA-2015-131541;OFF-FA-10000621;1432
5688;CA-2015-131541;FUR-FU-10003623;129888
5689;CA-2015-131541;OFF-EN-10000781;48944
5690;CA-2016-119550;FUR-CH-10002044;275058
5691;US-2016-138093;OFF-AR-10000817;2736
5692;US-2016-138093;OFF-PA-10001509;4475
5693;US-2016-138093;TEC-PH-10004667;13499
5694;US-2016-138093;OFF-PA-10000143;264
5695;US-2016-138093;FUR-CH-10000785;54294
5696;CA-2017-126165;FUR-TA-10001676;71088
5697;CA-2018-126123;OFF-BI-10000309;27396
5698;CA-2018-126123;OFF-BI-10004224;13456
5699;CA-2017-143441;OFF-LA-10002312;1184
5700;CA-2018-148320;OFF-PA-10003022;3588
5701;CA-2017-125661;OFF-EN-10001532;40752
5702;CA-2017-125661;TEC-AC-10004855;13996
5703;US-2015-123519;OFF-AR-10003829;2624
5704;US-2015-123519;FUR-TA-10002645;13653
5705;US-2015-123519;TEC-AC-10003033;26396
5706;CA-2015-155593;OFF-SU-10002522;1164
5707;CA-2018-136000;OFF-BI-10004828;40176
5708;US-2016-160857;FUR-FU-10001095;7944
5709;US-2016-160857;OFF-SU-10000157;35793
5710;US-2016-160857;FUR-CH-10002647;127764
5711;US-2016-160857;TEC-CO-10004115;2799944
5712;US-2016-160857;OFF-PA-10003363;1944
5713;CA-2018-115805;TEC-PH-10003092;36792
5714;US-2015-143707;TEC-PH-10003655;594
5715;CA-2018-116939;OFF-ST-10001476;17755
5716;CA-2016-124107;TEC-AC-10002049;61995
5717;CA-2016-124107;TEC-PH-10003875;2916
5718;CA-2016-124107;OFF-EN-10003286;5796
5719;CA-2016-124107;OFF-AP-10003971;29403
5720;CA-2018-126550;OFF-ST-10001031;814
5721;CA-2016-138674;OFF-FA-10000304;872
5722;CA-2016-138674;TEC-AC-10000358;91176
5723;CA-2016-138674;TEC-AC-10002800;159968
5724;CA-2017-165820;OFF-PA-10004735;1296
5725;CA-2015-103191;OFF-ST-10002574;331536
5726;CA-2016-103933;TEC-AC-10004171;89991
5727;CA-2016-110548;TEC-PH-10002922;946344
5728;CA-2018-117324;TEC-AC-10003023;17811
5729;CA-2018-117324;OFF-AP-10003590;108975
5730;CA-2018-117324;OFF-LA-10003510;6106
5731;CA-2018-117324;FUR-BO-10003159;45992
5732;CA-2018-117324;OFF-PA-10002713;2752
5733;CA-2018-143574;FUR-BO-10002598;63882
5734;CA-2018-143574;OFF-SU-10002537;3069
5735;CA-2018-143574;FUR-FU-10003976;2516
5736;CA-2015-111773;OFF-BI-10000174;1392
5737;CA-2015-148614;OFF-PA-10002893;1936
5738;CA-2015-148614;FUR-FU-10003194;193
5739;CA-2017-156139;OFF-BI-10004233;38376
5740;US-2018-147886;OFF-PA-10000232;1296
5741;US-2018-147886;FUR-FU-10001095;2648
5742;US-2018-147886;TEC-MA-10004679;53272
5743;US-2018-147886;OFF-PA-10003651;2672
5744;US-2018-147886;OFF-PA-10000743;2004
5745;US-2018-147886;OFF-ST-10002743;79548
5746;US-2018-147886;FUR-FU-10003829;2156
5747;CA-2017-113733;TEC-PH-10002496;249584
5748;CA-2017-113733;TEC-AC-10002473;68112
5749;CA-2017-113733;TEC-AC-10004877;1656
5750;CA-2018-104913;TEC-PH-10000923;7495
5751;CA-2015-145800;FUR-TA-10001539;355455
5752;CA-2017-125850;OFF-LA-10003498;444
5753;CA-2017-125850;OFF-LA-10004484;2065
5754;CA-2017-118514;FUR-CH-10000015;8664
5755;CA-2016-150749;OFF-AR-10003732;556
5756;CA-2015-163748;OFF-AP-10004052;316
5757;CA-2015-163748;TEC-CO-10002095;199996
5758;CA-2016-119634;FUR-FU-10004270;46152
5759;CA-2016-149300;TEC-MA-10000423;32985
5760;US-2017-111528;OFF-ST-10001526;48132
5761;US-2017-111528;OFF-BI-10002194;6384
5762;CA-2018-158169;OFF-AP-10000828;54294
5763;CA-2018-158169;FUR-FU-10001473;5492
5764;CA-2016-162047;FUR-CH-10004983;144882
5765;CA-2016-117772;OFF-ST-10003994;35388
5766;US-2015-126340;TEC-PH-10004447;333576
5767;CA-2017-149685;OFF-LA-10004545;60144
5768;CA-2018-126396;TEC-AC-10003116;852
5769;CA-2016-154900;OFF-LA-10001641;315
5770;CA-2016-154900;OFF-PA-10002377;2272
5771;CA-2016-103835;FUR-FU-10000010;1491
5772;CA-2016-103835;OFF-AP-10002651;115812
5773;CA-2016-158939;TEC-CO-10002313;59999
5774;CA-2017-117408;OFF-ST-10001580;23968
5775;CA-2017-142398;FUR-CH-10001545;638288
5776;CA-2017-142398;OFF-BI-10004826;13208
5777;CA-2017-105277;OFF-BI-10000301;15528
5778;CA-2017-112060;OFF-PA-10000994;10485
5779;CA-2015-105270;OFF-AR-10003156;3048
5780;CA-2015-105270;FUR-CH-10000988;112648
5781;US-2016-159513;TEC-MA-10003329;71976
5782;CA-2016-155586;OFF-AR-10001547;221
5783;CA-2016-155586;OFF-EN-10003072;1552
5784;CA-2016-155586;OFF-PA-10000726;3644
5785;CA-2018-141117;FUR-BO-10001972;217764
5786;CA-2018-141117;OFF-SU-10004664;39072
5787;CA-2018-141117;OFF-BI-10003676;22638
5788;CA-2018-141117;OFF-AR-10003727;95144
5789;CA-2018-115070;FUR-FU-10003829;1232
5790;CA-2018-115070;OFF-BI-10003712;4419
5791;CA-2018-140186;OFF-FA-10002280;35
5792;CA-2018-140186;FUR-CH-10002961;72784
5793;CA-2018-140186;OFF-AP-10002578;9784
5794;CA-2018-140186;FUR-FU-10004848;5175
5795;CA-2018-140186;OFF-BI-10003364;46672
5796;CA-2015-124856;OFF-ST-10002615;139554
5797;CA-2015-124856;FUR-FU-10000521;11736
5798;CA-2015-124856;OFF-LA-10000121;189
5799;CA-2015-124856;OFF-PA-10001289;7752
5800;CA-2015-166716;FUR-CH-10004495;421372
5801;CA-2015-123225;TEC-PH-10000895;575968
5802;CA-2015-123225;OFF-PA-10000552;10368
5803;CA-2016-163440;TEC-PH-10000376;15984
5804;US-2018-106796;OFF-AR-10003504;10272
5805;CA-2018-113873;OFF-ST-10000943;61792
5806;CA-2018-113873;FUR-BO-10003441;2059992
5807;CA-2017-149783;OFF-PA-10002195;12192
5808;CA-2017-149783;OFF-AP-10001205;87168
5809;CA-2017-149783;OFF-AR-10002987;31744
5810;CA-2017-125017;FUR-FU-10000723;132224
5811;US-2016-163279;OFF-PA-10003127;10552
5812;US-2016-163279;FUR-FU-10000747;9196
5813;US-2016-163279;TEC-PH-10001795;1487976
5814;CA-2016-150196;OFF-PA-10003797;1944
5815;US-2016-106495;TEC-AC-10002718;11672
5816;CA-2015-124730;TEC-PH-10002170;27996
5817;CA-2015-124730;OFF-BI-10001078;12912
5818;CA-2015-124730;OFF-BI-10001031;17088
5819;CA-2015-124730;OFF-LA-10001158;9315
5820;CA-2015-124730;OFF-LA-10001613;1152
5821;CA-2018-117632;OFF-SU-10000157;23862
5822;CA-2018-117632;OFF-AP-10004868;777
5823;CA-2018-117632;FUR-TA-10001520;28548
5824;CA-2018-117632;OFF-BI-10001900;19168
5825;CA-2015-115056;OFF-AP-10003971;26136
5826;CA-2018-161067;OFF-PA-10000418;4194
5827;CA-2018-161067;FUR-CH-10004626;90801
5828;CA-2018-161067;FUR-CH-10004860;181764
5829;CA-2018-161067;OFF-AR-10003251;556
5830;CA-2017-122063;FUR-TA-10004575;58196
5831;CA-2017-122063;FUR-CH-10004754;2998
5832;CA-2016-111206;TEC-AC-10003095;51996
5833;CA-2017-142895;OFF-LA-10000262;6264
5834;CA-2017-142895;FUR-CH-10002961;36392
5835;CA-2016-101868;OFF-BI-10003876;642
5836;CA-2016-101868;OFF-BI-10002133;3852
5837;CA-2016-101868;TEC-AC-10004396;726
5838;CA-2018-133207;TEC-PH-10004100;57568
